from_airport,from_city,from_country,from_long,from_lat,to_airport,to_city,to_country,to_long,to_lat,airline,airline_country,distance
Luton,London,United Kingdom,0.052,52.457,Lisboa,Lisbon,Portugal,-8.56,39.302,easyJet,United Kingdom,1604
Luton,London,United Kingdom,0.052,52.457,Barajas,Madrid,Spain,-3.278,40.822,easyJet,United Kingdom,1318
Luton,London,United Kingdom,0.052,52.457,Malpensa,Milano,Italy,9.213,46.051,easyJet,United Kingdom,972
Luton,London,United Kingdom,0.052,52.457,Cote D Azur,Nice,France,7.359,44.097,easyJet,United Kingdom,1074
Luton,London,United Kingdom,0.052,52.457,Pafos Intl,Paphos,Cyprus,32.809,35.196,easyJet,United Kingdom,3209
Luton,London,United Kingdom,0.052,52.457,Sabiha Gokcen,Istanbul,Turkey,29.515,41.497,easyJet,United Kingdom,2520
Luton,London,United Kingdom,0.052,52.457,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,34.658,28.628,easyJet,United Kingdom,3880
Luton,London,United Kingdom,0.052,52.457,Schonefeld,Berlin,Germany,13.87,52.633,easyJet,United Kingdom,933
Luton,London,United Kingdom,0.052,52.457,Salzburg,Salzburg,Austria,13.007,48.322,easyJet,United Kingdom,1025
Luton,London,United Kingdom,0.052,52.457,Ben Gurion,Tel-aviv,Israel,35.477,32.018,easyJet,United Kingdom,3637
Luton,London,United Kingdom,0.052,52.457,Zurich,Zurich,Switzerland,8.915,47.774,easyJet,United Kingdom,817
Manchester,Manchester,United Kingdom,-1.792,53.589,Malaga,Malaga,Spain,-4.166,37.124,easyJet,United Kingdom,1839
Manchester,Manchester,United Kingdom,-1.792,53.589,Alicante,Alicante,Spain,-0.264,38.47,easyJet,United Kingdom,1685
Manchester,Manchester,United Kingdom,-1.792,53.589,Schiphol,Amsterdam,Netherlands,5.273,52.514,easyJet,United Kingdom,486
Manchester,Manchester,United Kingdom,-1.792,53.589,Eleftherios Venizelos Intl,Athens,Greece,24.574,38.56,easyJet,United Kingdom,2605
Manchester,Manchester,United Kingdom,-1.792,53.589,Aldergrove,Belfast,United Kingdom,-5.694,55.095,easyJet,United Kingdom,303
Manchester,Manchester,United Kingdom,-1.792,53.589,Bilbao,Bilbao,Spain,-2.852,43.501,easyJet,United Kingdom,1124
Manchester,Manchester,United Kingdom,-1.792,53.589,Kastrup,Copenhagen,Denmark,13.093,56.029,easyJet,United Kingdom,989
Manchester,Manchester,United Kingdom,-1.792,53.589,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,easyJet,United Kingdom,980
Manchester,Manchester,United Kingdom,-1.792,53.589,Hamburg,Hamburg,Germany,10.647,54.05,easyJet,United Kingdom,817
Manchester,Manchester,United Kingdom,-1.792,53.589,Barajas,Madrid,Spain,-3.278,40.822,easyJet,United Kingdom,1423
Manchester,Manchester,United Kingdom,-1.792,53.589,Luqa,Malta,Malta,14.795,36.429,easyJet,United Kingdom,2298
Manchester,Manchester,United Kingdom,-1.792,53.589,Franz Josef Strauss,Munich,Germany,12.31,48.589,easyJet,United Kingdom,1128
Manchester,Manchester,United Kingdom,-1.792,53.589,Pafos Intl,Paphos,Cyprus,32.809,35.196,easyJet,United Kingdom,3372
Manchester,Manchester,United Kingdom,-1.792,53.589,Menara,Marrakech,Morocco,-7.394,32.011,easyJet,United Kingdom,2440
Manchester,Manchester,United Kingdom,-1.792,53.589,Sofia,Sofia,Bulgaria,23.676,43.158,easyJet,United Kingdom,2191
Manchester,Manchester,United Kingdom,-1.792,53.589,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,34.658,28.628,easyJet,United Kingdom,4049
Manchester,Manchester,United Kingdom,-1.792,53.589,Schonefeld,Berlin,Germany,13.87,52.633,easyJet,United Kingdom,1048
Manchester,Manchester,United Kingdom,-1.792,53.589,Tenerife Sur,Tenerife,Spain,-16.288,28.074,easyJet,United Kingdom,3074
Manchester,Manchester,United Kingdom,-1.792,53.589,Zurich,Zurich,Switzerland,8.915,47.774,easyJet,United Kingdom,991
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Malaga,Malaga,Spain,-4.166,37.124,easyJet,United Kingdom,2004
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Alicante,Alicante,Spain,-0.264,38.47,easyJet,United Kingdom,1847
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Barcelona,Barcelona,Spain,2.13,41.495,easyJet,United Kingdom,1531
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Aldergrove,Belfast,United Kingdom,-5.694,55.095,easyJet,United Kingdom,267
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Bristol,Bristol,United Kingdom,-2.532,51.637,easyJet,United Kingdom,387
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Charles De Gaulle,Paris,France,2.916,49.021,easyJet,United Kingdom,735
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Faro,Faro,Portugal,-7.944,37.024,easyJet,United Kingdom,2064
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,easyJet,United Kingdom,1102
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Luqa,Malta,Malta,14.795,36.429,easyJet,United Kingdom,2413
Stansted,London,United Kingdom,0.391,52.475,Malaga,Malaga,Spain,-4.166,37.124,easyJet,United Kingdom,1743
Stansted,London,United Kingdom,0.391,52.475,Alicante,Alicante,Spain,-0.264,38.47,easyJet,United Kingdom,1558
Stansted,London,United Kingdom,0.391,52.475,Schiphol,Amsterdam,Netherlands,5.273,52.514,easyJet,United Kingdom,330
Stansted,London,United Kingdom,0.391,52.475,Barcelona,Barcelona,Spain,2.13,41.495,easyJet,United Kingdom,1227
Stansted,London,United Kingdom,0.391,52.475,Aldergrove,Belfast,United Kingdom,-5.694,55.095,easyJet,United Kingdom,494
Stansted,London,United Kingdom,0.391,52.475,Bilbao,Bilbao,Spain,-2.852,43.501,easyJet,United Kingdom,1026
Stansted,London,United Kingdom,0.391,52.475,Elmas,Cagliari,Italy,9.09,39.419,easyJet,United Kingdom,1597
Stansted,London,United Kingdom,0.391,52.475,Kastrup,Copenhagen,Denmark,13.093,56.029,easyJet,United Kingdom,913
Stansted,London,United Kingdom,0.391,52.475,Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,easyJet,United Kingdom,505
Stansted,London,United Kingdom,0.391,52.475,Faro,Faro,Portugal,-7.944,37.024,easyJet,United Kingdom,1836
Stansted,London,United Kingdom,0.391,52.475,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,easyJet,United Kingdom,2883
Stansted,London,United Kingdom,0.391,52.475,Glasgow,Glasgow,United Kingdom,-4.056,56.453,easyJet,United Kingdom,527
Stansted,London,United Kingdom,0.391,52.475,Saint Geoirs,Grenoble,France,5.548,45.604,easyJet,United Kingdom,850
Stansted,London,United Kingdom,0.391,52.475,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,easyJet,United Kingdom,794
Stansted,London,United Kingdom,0.391,52.475,Ljubljana,Ljubliana,Slovenia,14.762,46.372,easyJet,United Kingdom,1237
Stansted,London,United Kingdom,0.391,52.475,Saint Exupery,Lyon,France,5.151,46.21,easyJet,United Kingdom,776
Stansted,London,United Kingdom,0.391,52.475,Franz Josef Strauss,Munich,Germany,12.31,48.589,easyJet,United Kingdom,945
Stansted,London,United Kingdom,0.391,52.475,Capodichino,Naples,Italy,14.484,41.476,easyJet,United Kingdom,1618
Stansted,London,United Kingdom,0.391,52.475,Cote D Azur,Nice,France,7.359,44.097,easyJet,United Kingdom,1063
Stansted,London,United Kingdom,0.391,52.475,Asturias,Aviles,Spain,-5.392,43.939,easyJet,United Kingdom,1040
Stansted,London,United Kingdom,0.391,52.475,Son Sant Joan,Palma de Mallorca,Spain,3.212,39.922,easyJet,United Kingdom,1412
Stansted,London,United Kingdom,0.391,52.475,Ruzyne,Prague,Czech Republic,14.433,50.168,easyJet,United Kingdom,1007
Stansted,London,United Kingdom,0.391,52.475,Tallinn,Tallinn-ulemiste International,Estonia,25.388,59.688,easyJet,United Kingdom,1731
Aldergrove,Belfast,United Kingdom,-5.694,55.095,Newark Liberty Intl,Newark,United States,-73.615,41.154,United Airlines,United States,5052
Birmingham,Birmingham,United Kingdom,-1.581,52.756,Newark Liberty Intl,Newark,United States,-73.615,41.154,United Airlines,United States,5377
Edinburgh,Edinburgh,United Kingdom,-2.955,56.583,Newark Liberty Intl,Newark,United States,-73.615,41.154,United Airlines,United States,5185
Glasgow,Glasgow,United Kingdom,-4.056,56.453,Newark Liberty Intl,Newark,United States,-73.615,41.154,United Airlines,United States,5122
Heathrow,London,United Kingdom,-0.103,51.795,Newark Liberty Intl,Newark,United States,-73.615,41.154,United Airlines,United States,5505
Heathrow,London,United Kingdom,-0.103,51.795,Washington Dulles Intl,Washington,United States,-77.094,39.574,United Airlines,United States,5844
Heathrow,London,United Kingdom,-0.103,51.795,George Bush Intcntl Houston,Houston,United States,-94.903,30.64,United Airlines,United States,7688
Heathrow,London,United Kingdom,-0.103,51.795,Los Angeles Intl,Los Angeles,United States,-118.014,34.57,United Airlines,United States,8675
Heathrow,London,United Kingdom,-0.103,51.795,Chicago Ohare Intl,Chicago,United States,-87.842,42.631,United Airlines,United States,6296
Heathrow,London,United Kingdom,-0.103,51.795,San Francisco Intl,San Francisco,United States,-121.959,38.031,United Airlines,United States,8548
Manchester,Manchester,United Kingdom,-1.792,53.589,Newark Liberty Intl,Newark,United States,-73.615,41.154,United Airlines,United States,5338
Heathrow,London,United Kingdom,-0.103,51.795,Bandaranaike Intl Colombo,Colombo,Sri Lanka,80.473,7.301,SriLankan Airlines,Sri Lanka,8722
Heathrow,London,United Kingdom,-0.103,51.795,Male Intl,Male,Maldives,73.881,4.319,SriLankan Airlines,Sri Lanka,8533
Heathrow,London,United Kingdom,-0.103,51.795,Edmonton Intl,Edmonton,Canada,-113.3,53.516,SriLankan Airlines,Sri Lanka,6767
Heathrow,London,United Kingdom,-0.103,51.795,Halifax Intl,Halifax,Canada,-63.182,45.468,SriLankan Airlines,Sri Lanka,4541
Heathrow,London,United Kingdom,-0.103,51.795,Ottawa Macdonald Cartier Intl,Ottawa,Canada,-75.449,45.537,SriLankan Airlines,Sri Lanka,5326
Heathrow,London,United Kingdom,-0.103,51.795,Pierre Elliott Trudeau Intl,Montreal,Canada,-73.569,45.784,SriLankan Airlines,Sri Lanka,5191
Heathrow,London,United Kingdom,-0.103,51.795,Vancouver Intl,Vancouver,Canada,-122.641,49.323,SriLankan Airlines,Sri Lanka,7530
Heathrow,London,United Kingdom,-0.103,51.795,Calgary Intl,Calgary,Canada,-113.368,51.189,SriLankan Airlines,Sri Lanka,6967
Heathrow,London,United Kingdom,-0.103,51.795,Lester B Pearson Intl,Toronto,Canada,-79.385,44.128,SriLankan Airlines,Sri Lanka,5667
Manchester,Manchester,United Kingdom,-1.792,53.589,Abu Dhabi Intl,Abu Dhabi,United Arab Emirates,55.085,24.721,SriLankan Airlines,Sri Lanka,5655
Gatwick,London,United Kingdom,0.349,51.246,Harare Intl,Harare,Zimbabwe,31.154,-17.887,Air Zimbabwe,Zimbabwe,8251
Heathrow,London,United Kingdom,-0.103,51.795,Domododevo,Moscow,Russia,38.51,55.681,Transaero Airlines,Russia,2541
Gatwick,London,United Kingdom,0.349,51.246,Charlotte Douglas Intl,Charlotte,United States,-80.906,35.356,US Airways,United States,6457
Heathrow,London,United Kingdom,-0.103,51.795,Philadelphia Intl,Philadelphia,United States,-74.736,40.453,US Airways,United States,5627
Manchester,Manchester,United Kingdom,-1.792,53.589,Philadelphia Intl,Philadelphia,United States,-74.736,40.453,US Airways,United States,5460
Gatwick,London,United Kingdom,0.349,51.246,Barajas,Madrid,Spain,-3.278,40.822,Air Europa,Spain,1192
Gatwick,London,United Kingdom,0.349,51.246,Noibai Intl,Hanoi,Vietnam,106.345,21.368,Vietnam Airlines,Vietnam,9218
Gatwick,London,United Kingdom,0.349,51.246,Tansonnhat Intl,Ho Chi Minh City,Vietnam,107.086,11.364,Vietnam Airlines,Vietnam,10154
Gatwick,London,United Kingdom,0.349,51.246,V C Bird Intl,Antigua,Antigua and Barbuda,-61.655,17.227,Virgin Atlantic Airways,United Kingdom,6585
Gatwick,London,United Kingdom,0.349,51.246,Grantley Adams Intl,Bridgetown,Barbados,-59.155,13.124,Virgin Atlantic Airways,United Kingdom,6770
Gatwick,London,United Kingdom,0.349,51.246,Jose Marti Intl,Havana,Cuba,-82.016,23.648,Virgin Atlantic Airways,United Kingdom,7462
Gatwick,London,United Kingdom,0.349,51.246,Norman Manley Intl,Kingston,Jamaica,-76.646,18.559,Virgin Atlantic Airways,United Kingdom,7512
Gatwick,London,United Kingdom,0.349,51.246,Mc Carran Intl,Las Vegas,United States,-114.588,36.133,Virgin Atlantic Airways,United Kingdom,8419
Gatwick,London,United Kingdom,0.349,51.246,Sangster Intl,Montego Bay,Jamaica,-77.856,18.839,Virgin Atlantic Airways,United Kingdom,7572
Gatwick,London,United Kingdom,0.349,51.246,Orlando Intl,Orlando,United States,-80.849,28.715,Virgin Atlantic Airways,United Kingdom,6971
Gatwick,London,United Kingdom,0.349,51.246,Crown Point,Scarborough,Trinidad and Tobago,-60.721,11.249,Virgin Atlantic Airways,United Kingdom,7040
Gatwick,London,United Kingdom,0.349,51.246,Hewanorra Intl,Hewandorra,Saint Lucia,-60.921,14.221,Virgin Atlantic Airways,United Kingdom,6794
Heathrow,London,United Kingdom,-0.103,51.795,Kotoka Intl,Accra,Ghana,0.388,6.008,Virgin Atlantic Airways,United Kingdom,5091
Heathrow,London,United Kingdom,-0.103,51.795,Chhatrapati Shivaji Intl,Bombay,India,73.446,19.147,Virgin Atlantic Airways,United Kingdom,7223
Heathrow,London,United Kingdom,-0.103,51.795,General Edward Lawrence Logan Intl,Boston,United States,-70.342,42.607,Virgin Atlantic Airways,United Kingdom,5192
Heathrow,London,United Kingdom,-0.103,51.795,Cape Town Intl,Cape Town,South Africa,19.002,-33.942,Virgin Atlantic Airways,United Kingdom,9713
Heathrow,London,United Kingdom,-0.103,51.795,Damascus Intl,Damascus,Syria,36.857,33.684,Virgin Atlantic Airways,United Kingdom,3570
Heathrow,London,United Kingdom,-0.103,51.795,Indira Gandhi Intl,Delhi,India,77.171,28.944,Virgin Atlantic Airways,United Kingdom,6675
Heathrow,London,United Kingdom,-0.103,51.795,Dubai Intl,Dubai,United Arab Emirates,55.607,25.421,Virgin Atlantic Airways,United Kingdom,5482
Heathrow,London,United Kingdom,-0.103,51.795,Zvartnots,Yerevan,Armenia,44.659,40.245,Virgin Atlantic Airways,United Kingdom,3620
Heathrow,London,United Kingdom,-0.103,51.795,Newark Liberty Intl,Newark,United States,-73.615,41.154,Virgin Atlantic Airways,United Kingdom,5505
Heathrow,London,United Kingdom,-0.103,51.795,Hong Kong Intl,Hong Kong,Hong Kong,114.524,22.514,Virgin Atlantic Airways,United Kingdom,9606
Heathrow,London,United Kingdom,-0.103,51.795,Washington Dulles Intl,Washington,United States,-77.094,39.574,Virgin Atlantic Airways,United Kingdom,5844
Heathrow,London,United Kingdom,-0.103,51.795,John F Kennedy Intl,New York,United States,-73.632,41.066,Virgin Atlantic Airways,United Kingdom,5512
Heathrow,London,United Kingdom,-0.103,51.795,Johannesburg Intl,Johannesburg,South Africa,28.41,-25.566,Virgin Atlantic Airways,United Kingdom,9040
Heathrow,London,United Kingdom,-0.103,51.795,Los Angeles Intl,Los Angeles,United States,-118.014,34.57,Virgin Atlantic Airways,United Kingdom,8675
Heathrow,London,United Kingdom,-0.103,51.795,Larnaca,Larnaca,Cyprus,34.041,35.458,Virgin Atlantic Airways,United Kingdom,3248
Heathrow,London,United Kingdom,-0.103,51.795,Murtala Muhammed,Lagos,Nigeria,3.535,6.962,Virgin Atlantic Airways,United Kingdom,4996
Heathrow,London,United Kingdom,-0.103,51.795,Miami Intl,Miami,United States,-79.818,26.322,Virgin Atlantic Airways,United Kingdom,7052
Heathrow,London,United Kingdom,-0.103,51.795,Jomo Kenyatta International,Nairobi,Kenya,37.545,-0.866,Virgin Atlantic Airways,United Kingdom,6834
Heathrow,London,United Kingdom,-0.103,51.795,Narita Intl,Tokyo,Japan,140.643,36.274,Virgin Atlantic Airways,United Kingdom,9504
Heathrow,London,United Kingdom,-0.103,51.795,Capital Intl,Beijing,China,116.974,40.133,Virgin Atlantic Airways,United Kingdom,8124
Heathrow,London,United Kingdom,-0.103,51.795,Pudong,Shanghai,China,122.342,31.238,Virgin Atlantic Airways,United Kingdom,9216
Heathrow,London,United Kingdom,-0.103,51.795,San Francisco Intl,San Francisco,United States,-121.959,38.031,Virgin Atlantic Airways,United Kingdom,8548
Heathrow,London,United Kingdom,-0.103,51.795,Changi Intl,Singapore,Singapore,104.657,1.583,Virgin Atlantic Airways,United Kingdom,10875
Manchester,Manchester,United Kingdom,-1.792,53.589,Grantley Adams Intl,Bridgetown,Barbados,-59.155,13.124,Virgin Atlantic Airways,United Kingdom,6712
Manchester,Manchester,United Kingdom,-1.792,53.589,Mc Carran Intl,Las Vegas,United States,-114.588,36.133,Virgin Atlantic Airways,United Kingdom,8140
Manchester,Manchester,United Kingdom,-1.792,53.589,Orlando Intl,Orlando,United States,-80.849,28.715,Virgin Atlantic Airways,United Kingdom,6777
Manchester,Manchester,United Kingdom,-1.792,53.589,Franz Josef Strauss,Munich,Germany,12.31,48.589,Virgin Atlantic Airways,United Kingdom,1128
Gatwick,London,United Kingdom,0.349,51.246,Boryspil Intl,Kiev,Ukraine,31.491,50.575,Aerosvit Airlines,Ukraine,2168
Heathrow,London,United Kingdom,-0.103,51.795,Bilbao,Bilbao,Spain,-2.852,43.501,Formosa Airlines,Taiwan,944
Heathrow,London,United Kingdom,-0.103,51.795,A Coruna,La Coruna,Spain,-7.963,43.503,Formosa Airlines,Taiwan,1092
Gatwick,London,United Kingdom,0.349,51.246,Arlanda,Stockholm,Sweden,18.531,60.086,Canadian Western Airlines,Canada,1496
Gatwick,London,United Kingdom,0.349,51.246,Keflavik International Airport,Keflavik,Iceland,-22.343,64.641,Canadian Western Airlines,Canada,1981
Manchester,Manchester,United Kingdom,-1.792,53.589,Landvetter,Gothenborg,Sweden,12.466,58.104,Canadian Western Airlines,Canada,1019
Heathrow,London,United Kingdom,-0.103,51.795,Nnamdi Azikiwe Intl,Abuja,Nigeria,7.438,9.011,Flyhy Cargo Airlines,Thailand,4806
Heathrow,London,United Kingdom,-0.103,51.795,Murtala Muhammed,Lagos,Nigeria,3.535,6.962,Flyhy Cargo Airlines,Thailand,4996
Robin Hood Doncaster Sheffield Airport,Doncaster Sheffield,United Kingdom,-0.341,53.791,Lech Walesa,Gdansk,Poland,18.777,54.629,Wizz Air,Hungary,1242
Robin Hood Doncaster Sheffield Airport,Doncaster Sheffield,United Kingdom,-0.341,53.791,Pyrzowice,Katowice,Poland,19.133,50.79,Wizz Air,Hungary,1361
Robin Hood Doncaster Sheffield Airport,Doncaster Sheffield,United Kingdom,-0.341,53.791,Lawica,Poznan,Poland,17.377,52.701,Wizz Air,Hungary,1181
Robin Hood Doncaster Sheffield Airport,Doncaster Sheffield,United Kingdom,-0.341,53.791,Vilnius Intl,Vilnius,Lithuania,25.476,55.056,Wizz Air,Hungary,1666
Robin Hood Doncaster Sheffield Airport,Doncaster Sheffield,United Kingdom,-0.341,53.791,Okecie,Warsaw,Poland,21.611,52.276,Wizz Air,Hungary,1471
Robin Hood Doncaster Sheffield Airport,Doncaster Sheffield,United Kingdom,-0.341,53.791,Strachowice,Wroclaw,Poland,17.476,51.171,Wizz Air,Hungary,1237
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Lech Walesa,Gdansk,Poland,18.777,54.629,Wizz Air,Hungary,1403
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Pyrzowice,Katowice,Poland,19.133,50.79,Wizz Air,Hungary,1517
Liverpool,Liverpool,United Kingdom,-2.75,53.556,Okecie,Warsaw,Poland,21.611,52.276,Wizz Air,Hungary,1631
Luton,London,United Kingdom,0.052,52.457,Aurel Vlaicu,Bucharest,Romania,26.17,44.838,Wizz Air,Hungary,2082
Luton,London,United Kingdom,0.052,52.457,Beograd,Beograd,Serbia,20.515,45.364,Wizz Air,Hungary,1682
Luton,London,United Kingdom,0.052,52.457,Burgas,Bourgas,Bulgaria,27.858,42.949,Wizz Air,Hungary,2314
Luton,London,United Kingdom,0.052,52.457,Turany,Turany,Czech Republic,17.157,49.252,Wizz Air,Hungary,1249
Luton,London,United Kingdom,0.052,52.457,Ferihegy,Budapest,Hungary,19.425,47.728,Wizz Air,Hungary,1473
Luton,London,United Kingdom,0.052,52.457,Cluj Napoca,Cluj-napoca,Romania,24.143,47.308,Wizz Air,Hungary,1808
Luton,London,United Kingdom,0.052,52.457,Lech Walesa,Gdansk,Poland,18.777,54.629,Wizz Air,Hungary,1256
Luton,London,United Kingdom,0.052,52.457,Zhuliany Intl,Kiev,Ukraine,30.749,50.669,Wizz Air,Hungary,2115
Luton,London,United Kingdom,0.052,52.457,Pyrzowice,Katowice,Poland,19.133,50.79,Wizz Air,Hungary,1326
Luton,London,United Kingdom,0.052,52.457,Łódź Władysław Reymont Airport,Lodz,Poland,19.663,52.203,Wizz Air,Hungary,1328
Luton,London,United Kingdom,0.052,52.457,Lawica,Poznan,Poland,17.377,52.701,Wizz Air,Hungary,1168
Luton,London,United Kingdom,0.052,52.457,Ruzyne,Prague,Czech Republic,14.433,50.168,Wizz Air,Hungary,1029
Luton,London,United Kingdom,0.052,52.457,Riga Intl,Riga,Latvia,24.618,57.539,Wizz Air,Hungary,1654
Luton,London,United Kingdom,0.052,52.457,Skopje,Skopje,Macedonia,22.035,42.602,Wizz Air,Hungary,1968
Luton,London,United Kingdom,0.052,52.457,Sofia,Sofia,Bulgaria,23.676,43.158,Wizz Air,Hungary,2031
Luton,London,United Kingdom,0.052,52.457,Transilvania Targu Mures,Tirgu Mures,Romania,24.687,46.779,Wizz Air,Hungary,1872
Luton,London,United Kingdom,0.052,52.457,Traian Vuia,Timisoara,Romania,21.563,46.349,Wizz Air,Hungary,1689
Luton,London,United Kingdom,0.052,52.457,Vilnius Intl,Vilnius,Lithuania,25.476,55.056,Wizz Air,Hungary,1686
Luton,London,United Kingdom,0.052,52.457,Okecie,Warsaw,Poland,21.611,52.276,Wizz Air,Hungary,1458
Luton,London,United Kingdom,0.052,52.457,Strachowice,Wroclaw,Poland,17.476,51.171,Wizz Air,Hungary,1203
Prestwick,Prestwick,United Kingdom,-4.312,55.849,Lech Walesa,Gdansk,Poland,18.777,54.629,Wizz Air,Hungary,1463
Prestwick,Prestwick,United Kingdom,-4.312,55.849,Okecie,Warsaw,Poland,21.611,52.276,Wizz Air,Hungary,1726
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Flesland,Bergen,Norway,5.363,60.488,Widerøe,Norway,533
Dyce,Aberdeen,United Kingdom,-1.663,57.336,Sola,Stavanger,Norway,6.063,59.461,Widerøe,Norway,507
